date,Close,Open
26/01/2021,30989.85,30968.55
25/01/2021,31141.56,30989.85
22/01/2021,31198.01,31141.56
21/01/2021,31017.54,31198.01
20/01/2021,30887.42,31017.54
19/01/2021,30926.77,30887.42
15/01/2021,31085.67,30926.77
14/01/2021,31084.88,31085.67
13/01/2021,31015.01,31084.88
12/01/2021,31015.37,31015.01
11/01/2021,31069.58,31015.37
08/01/2021,30901.18,31069.58
07/01/2021,30362.78,30901.18
06/01/2021,30204.25,30362.78
05/01/2021,30627.47,30204.25
04/01/2021,30417.64,30627.47
31/12/2020,30415.09,30417.64
30/12/2020,30492.07,30415.09
29/12/2020,30283.23,30492.07
28/12/2020,30155.92,30283.23
24/12/2020,30046.73,30155.92
23/12/2020,30200.20,30046.73
22/12/2020,30159.00,30200.2
21/12/2020,30314.26,30159
18/12/2020,30216.00,30314.26
17/12/2020,30191.38,30216
16/12/2020,29919.09,30191.38
15/12/2020,30123.91,29919.09
14/12/2020,29988.21,30123.91
11/12/2020,30032.55,29988.21
10/12/2020,30229.81,30032.55
09/12/2020,29997.95,30229.81
08/12/2020,30233.03,29997.95
07/12/2020,29989.56,30233.03
04/12/2020,29920.83,29989.56
03/12/2020,29695.09,29920.83
02/12/2020,29797.50,29695.09
01/12/2020,29854.51,29797.5
30/11/2020,29911.33,29854.51
27/11/2020,30058.87,29911.33
25/11/2020,29746.11,30058.87
24/11/2020,29332.82,29746.11
23/11/2020,29437.57,29332.82
20/11/2020,29370.92,29437.57
19/11/2020,29875.40,29370.92
18/11/2020,29800.15,29875.4
17/11/2020,29672.36,29800.15
16/11/2020,29203.90,29672.36
13/11/2020,29231.91,29203.9
12/11/2020,29524.35,29231.91
11/11/2020,29254.17,29524.35
10/11/2020,29467.90,29254.17
09/11/2020,28399.13,29467.9
06/11/2020,28083.37,28399.13
05/11/2020,27512.83,28083.37
04/11/2020,27138.69,27512.83
03/11/2020,26691.28,27138.69
02/11/2020,26572.27,26691.28
30/10/2020,26480.98,26572.27
29/10/2020,27102.14,26480.98
28/10/2020,27651.18,27102.14
27/10/2020,28185.82,27651.18
26/10/2020,28409.65,28185.82
23/10/2020,28197.42,28409.65
22/10/2020,28270.66,28197.42
21/10/2020,28245.85,28270.66
20/10/2020,28633.55,28245.85
19/10/2020,28570.72,28633.55
16/10/2020,28323.40,28570.72
15/10/2020,28731.30,28323.4
14/10/2020,28764.95,28731.3
13/10/2020,28671.12,28764.95
12/10/2020,28533.61,28671.12
09/10/2020,28348.86,28533.61
08/10/2020,27971.36,28348.86
07/10/2020,28214.24,27971.36
06/10/2020,27825.42,28214.24
05/10/2020,27536.39,27825.42
02/10/2020,27940.63,27536.39
01/10/2020,27514.64,27940.63
30/09/2020,27560.24,27514.64
29/09/2020,27362.14,27560.24
28/09/2020,26694.51,27362.14
25/09/2020,26716.09,26694.51
24/09/2020,27413.60,26716.09
23/09/2020,27170.34,27413.6
22/09/2020,27484.71,27170.34
21/09/2020,27864.87,27484.71
18/09/2020,27834.18,27864.87
17/09/2020,28031.69,27834.18
16/09/2020,28139.76,28031.69
15/09/2020,27718.74,28139.76
14/09/2020,27613.86,27718.74
11/09/2020,28022.51,27613.86
10/09/2020,27711.71,28022.51
09/09/2020,27925.23,27711.71
08/09/2020,28341.05,27925.23
04/09/2020,29090.70,28341.05
03/09/2020,28736.79,29090.7
02/09/2020,28439.61,28736.79
01/09/2020,28643.66,28439.61
31/08/2020,28601.29,28643.66
28/08/2020,28384.07,28601.29
27/08/2020,28257.88,28384.07
26/08/2020,28347.42,28257.88
25/08/2020,28077.58,28347.42
24/08/2020,27758.13,28077.58
21/08/2020,27622.68,27758.13
20/08/2020,27811.26,27622.68
19/08/2020,27853.48,27811.26
18/08/2020,27970.05,27853.48
17/08/2020,27828.93,27970.05
14/08/2020,27922.51,27828.93
13/08/2020,27860.24,27922.51
12/08/2020,27961.64,27860.24
11/08/2020,27488.21,27961.64
10/08/2020,27321.68,27488.21
07/08/2020,27170.82,27321.68
06/08/2020,26924.78,27170.82
05/08/2020,26664.61,26924.78
04/08/2020,26542.32,26664.61
03/08/2020,26409.33,26542.32
31/07/2020,26367.42,26409.33
30/07/2020,26388.44,26367.42
29/07/2020,26529.45,26388.44
28/07/2020,26447.67,26529.45
27/07/2020,26533.41,26447.67
24/07/2020,26955.97,26533.41
23/07/2020,26824.56,26955.97
22/07/2020,26833.14,26824.56
21/07/2020,26660.29,26833.14
20/07/2020,26774.62,26660.29
17/07/2020,26746.57,26774.62
16/07/2020,27009.81,26746.57
15/07/2020,26044.17,27009.81
14/07/2020,26225.07,26044.17
13/07/2020,25690.35,26225.07
10/07/2020,26094.92,25690.35
09/07/2020,25950.06,26094.92
08/07/2020,26172.01,25950.06
07/07/2020,25996.08,26172.01
06/07/2020,25936.45,25996.08
02/07/2020,25879.38,25936.45
01/07/2020,25512.43,25879.38
30/06/2020,25152.45,25512.43
29/06/2020,25641.69,25152.45
26/06/2020,25365.22,25641.69
25/06/2020,25992.96,25365.22
24/06/2020,26159.39,25992.96
23/06/2020,25865.08,26159.39
22/06/2020,26213.10,25865.08
19/06/2020,26016.45,26213.1
18/06/2020,26330.52,26016.45
17/06/2020,26326.68,26330.52
16/06/2020,25270.39,26326.68
15/06/2020,25659.42,25270.39
12/06/2020,26282.51,25659.42
11/06/2020,27251.89,26282.51
10/06/2020,27447.37,27251.89
09/06/2020,27232.93,27447.37
08/06/2020,26836.80,27232.93
05/06/2020,26226.49,26836.8
04/06/2020,25906.88,26226.49
03/06/2020,25582.52,25906.88
02/06/2020,25342.99,25582.52
01/06/2020,25324.15,25342.99
29/05/2020,25697.36,25324.15
28/05/2020,25298.63,25697.36
27/05/2020,24781.84,25298.63
26/05/2020,24461.98,24781.84
22/05/2020,24564.27,24461.98
21/05/2020,24455.94,24564.27
20/05/2020,24577.48,24455.94
19/05/2020,24059.98,24577.48
18/05/2020,23454.83,24059.98
15/05/2020,23049.06,23454.83
14/05/2020,23702.16,23049.06
13/05/2020,24292.84,23702.16
12/05/2020,24256.45,24292.84
11/05/2020,24107.82,24256.45
08/05/2020,23837.21,24107.82
07/05/2020,23978.88,23837.21
06/05/2020,23958.88,23978.88
05/05/2020,23581.55,23958.88
04/05/2020,24120.78,23581.55
01/05/2020,24585.57,24120.78
30/04/2020,24490.37,24585.57
29/04/2020,24357.17,24490.37
28/04/2020,23866.15,24357.17
27/04/2020,23628.24,23866.15
24/04/2020,23543.09,23628.24
23/04/2020,23437.34,23543.09
22/04/2020,23365.25,23437.34
21/04/2020,24095.10,23365.25
20/04/2020,23817.15,24095.1
17/04/2020,23543.66,23817.15
16/04/2020,23600.72,23543.66
15/04/2020,23690.57,23600.72
14/04/2020,23698.93,23690.57
13/04/2020,23690.66,23698.93
09/04/2020,22893.47,23690.66
08/04/2020,23537.44,22893.47
07/04/2020,21693.63,23537.44
06/04/2020,21285.93,21693.63
03/04/2020,20819.46,21285.93
02/04/2020,21227.38,20819.46
01/04/2020,22208.42,21227.38
31/03/2020,21678.22,22208.42
30/03/2020,21898.47,21678.22
27/03/2020,21468.38,21898.47
26/03/2020,21050.34,21468.38
25/03/2020,19722.19,21050.34
24/03/2020,19028.36,19722.19
23/03/2020,20253.15,19028.36
20/03/2020,19830.01,20253.15
19/03/2020,20188.69,19830.01
18/03/2020,20487.05,20188.69
17/03/2020,20917.53,20487.05
16/03/2020,21973.82,20917.53
13/03/2020,22184.71,21973.82
12/03/2020,24604.63,22184.71
11/03/2020,24453.00,24604.63
10/03/2020,24992.36,24453
09/03/2020,25457.21,24992.36
06/03/2020,26671.92,25457.21
05/03/2020,26383.68,26671.92
04/03/2020,26762.47,26383.68
03/03/2020,25590.51,26762.47
02/03/2020,25270.83,25590.51
28/02/2020,26526.00,25270.83
27/02/2020,27159.46,26526
26/02/2020,28037.65,27159.46
25/02/2020,28402.93,28037.65
24/02/2020,29146.53,28402.93
21/02/2020,29296.25,29146.53
20/02/2020,29312.70,29296.25
19/02/2020,29282.78,29312.7
18/02/2020,29440.47,29282.78
14/02/2020,29436.03,29440.47
13/02/2020,29406.75,29436.03
12/02/2020,29390.71,29406.75
11/02/2020,28995.66,29390.71
10/02/2020,29286.92,28995.66
07/02/2020,29388.58,29286.92
06/02/2020,29048.73,29388.58
05/02/2020,28696.74,29048.73
04/02/2020,28319.65,28696.74
03/02/2020,28813.04,28319.65
31/01/2020,28640.16,28813.04
30/01/2020,28820.53,28640.16
29/01/2020,28594.28,28820.53
28/01/2020,28542.49,28594.28
27/01/2020,29230.39,28542.49
24/01/2020,29111.02,29230.39
23/01/2020,29263.63,29111.02
22/01/2020,29269.05,29263.63
21/01/2020,29313.31,29269.05
17/01/2020,29131.95,29313.31
16/01/2020,28901.80,29131.95
15/01/2020,28895.50,28901.8
14/01/2020,28869.01,28895.5
13/01/2020,28977.52,28869.01
10/01/2020,28851.97,28977.52
09/01/2020,28556.14,28851.97
08/01/2020,28639.18,28556.14
07/01/2020,28465.50,28639.18
06/01/2020,28553.33,28465.5
03/01/2020,28638.97,28553.33
02/01/2020,28414.64,28638.97
31/12/2019,28654.76,28414.64
30/12/2019,28675.34,28654.76
27/12/2019,28539.46,28675.34
26/12/2019,28572.57,28539.46
24/12/2019,28491.78,28572.57
23/12/2019,28608.64,28491.78
20/12/2019,28278.31,28608.64
19/12/2019,28291.44,28278.31
18/12/2019,28221.75,28291.44
17/12/2019,28191.67,28221.75
16/12/2019,28123.64,28191.67
13/12/2019,27898.34,28123.64
12/12/2019,27867.31,27898.34
11/12/2019,27900.65,27867.31
10/12/2019,27987.05,27900.65
09/12/2019,27839.68,27987.05
06/12/2019,27736.05,27839.68
05/12/2019,27634.63,27736.05
04/12/2019,27501.98,27634.63
03/12/2019,28109.74,27501.98
02/12/2019,28103.16,28109.74
29/11/2019,28156.47,28103.16
27/11/2019,28080.75,28156.47
26/11/2019,27917.77,28080.75
25/11/2019,27831.23,27917.77
22/11/2019,27820.28,27831.23
21/11/2019,27879.55,27820.28
20/11/2019,28079.76,27879.55
19/11/2019,27993.22,28079.76
18/11/2019,27843.00,27993.22
15/11/2019,27757.00,27843
14/11/2019,27622.00,27757
13/11/2019,27701.00,27622
12/11/2019,27580.00,27701
11/11/2019,27686.00,27580
08/11/2019,27590.00,27686
07/11/2019,27502.00,27590
06/11/2019,27500.00,27502
05/11/2019,27402.00,27500
04/11/2019,27142.00,27402
01/11/2019,27188.00,27142
31/10/2019,27110.00,27188
30/10/2019,27061.00,27110
29/10/2019,27040.00,27061
28/10/2019,26789.00,27040
25/10/2019,26893.00,26789
24/10/2019,26835.00,26893
23/10/2019,26850.00,26835
22/10/2019,26852.00,26850
21/10/2019,27004.00,26852
18/10/2019,27032.00,27004
17/10/2019,26972.00,27032
16/10/2019,26811.00,26972
15/10/2019,26766.00,26811
14/10/2019,26694.00,26766
11/10/2019,26317.00,26694
10/10/2019,26308.00,26317
09/10/2019,26276.00,26308
08/10/2019,26502.00,26276
07/10/2019,26271.00,26502
04/10/2019,26039.00,26271
03/10/2019,26425.00,26039
02/10/2019,26962.00,26425
01/10/2019,26852.00,26962
30/09/2019,26987.00,26852
27/09/2019,27004.00,26987
26/09/2019,26866.00,27004
25/09/2019,27034.00,26866
24/09/2019,26851.00,27034
23/09/2019,27102.00,26851
20/09/2019,27186.00,27102
19/09/2019,27075.00,27186
18/09/2019,27010.00,27075
17/09/2019,27146.00,27010
16/09/2019,27216.00,27146
13/09/2019,27197.00,27216
12/09/2019,26928.00,27197
11/09/2019,26805.00,26928
10/09/2019,26866.00,26805
09/09/2019,26790.00,26866
06/09/2019,26603.00,26790
05/09/2019,26301.00,26603
04/09/2019,26198.00,26301
03/09/2019,26476.00,26198
30/08/2019,26249.00,26476
29/08/2019,25712.00,26249
28/08/2019,26014.00,25712
27/08/2019,25826.00,26014
26/08/2019,26134.00,25826
23/08/2019,26271.00,26134
22/08/2019,26145.00,26271
21/08/2019,26086.00,26145
20/08/2019,26020.00,26086
19/08/2019,25678.00,26020
16/08/2019,25514.00,25678
15/08/2019,26035.00,25514
14/08/2019,25888.00,26035
13/08/2019,26169.00,25888
12/08/2019,26337.00,26169
09/08/2019,26086.00,26337
08/08/2019,25814.00,26086
07/08/2019,25810.00,25814
06/08/2019,26259.00,25810
05/08/2019,26528.00,26259
02/08/2019,26879.00,26528
01/08/2019,27244.00,26879
31/07/2019,27145.00,27244
30/07/2019,27192.00,27145
29/07/2019,27166.00,27192
26/07/2019,27247.00,27166
25/07/2019,27262.00,27247
24/07/2019,27231.00,27262
23/07/2019,27174.00,27231
22/07/2019,27246.00,27174
19/07/2019,27191.00,27246
18/07/2019,27320.00,27191
17/07/2019,27349.00,27320
16/07/2019,27364.00,27349
15/07/2019,27139.00,27364
12/07/2019,26950.00,27139
11/07/2019,26851.00,26950
10/07/2019,26725.00,26851
09/07/2019,26835.00,26725
08/07/2019,26867.00,26835
05/07/2019,26832.00,26867
03/07/2019,26719.00,26832
02/07/2019,26805.00,26719
01/07/2019,26605.00,26805
28/06/2019,26523.00,26605
27/06/2019,26599.00,26523
26/06/2019,26731.00,26599
25/06/2019,26727.00,26731
24/06/2019,26749.00,26727
21/06/2019,26665.00,26749
20/06/2019,26490.00,26665
19/06/2019,26228.00,26490
18/06/2019,26108.00,26228
17/06/2019,26076.00,26108
14/06/2019,26036.00,26076
13/06/2019,26040.00,26036
12/06/2019,26180.00,26040
11/06/2019,26090.00,26180
10/06/2019,25768.00,26090
07/06/2019,25567.00,25768
06/06/2019,25451.00,25567
05/06/2019,24962.00,25451
04/06/2019,24830.00,24962
03/06/2019,25046.00,24830
31/05/2019,25139.00,25046
30/05/2019,25231.00,25139
29/05/2019,25616.00,25231
28/05/2019,25551.00,25616
24/05/2019,25657.00,25551
23/05/2019,25818.00,25657
22/05/2019,25782.00,25818
21/05/2019,25655.00,25782
20/05/2019,25719.00,25655
17/05/2019,25692.00,25719
16/05/2019,25400.00,25692
15/05/2019,25384.00,25400
14/05/2019,25568.00,25384
13/05/2019,25763.00,25568
10/05/2019,25878.00,25763
09/05/2019,25933.00,25878
08/05/2019,26276.00,25933
07/05/2019,26160.00,26276
06/05/2019,26379.00,26160
03/05/2019,26407.00,26379
02/05/2019,26639.00,26407
01/05/2019,26594.00,26639
30/04/2019,26559.00,26594
29/04/2019,26454.00,26559
26/04/2019,26426.00,26454
25/04/2019,26652.00,26426
24/04/2019,26513.00,26652
23/04/2019,26510.00,26513
22/04/2019,26463.00,26510
18/04/2019,26468.00,26463
17/04/2019,26482.00,26468
16/04/2019,26407.00,26482
15/04/2019,26357.00,26407
12/04/2019,26188.00,26357
11/04/2019,26173.00,26188
10/04/2019,26243.00,26173
09/04/2019,26312.00,26243
08/04/2019,26427.00,26312
05/04/2019,26213.00,26427
04/04/2019,26238.00,26213
03/04/2019,26213.00,26238
02/04/2019,26075.00,26213
01/04/2019,25827.00,26075
29/03/2019,25693.00,25827
28/03/2019,25676.00,25693
27/03/2019,25649.00,25676
26/03/2019,25490.00,25649
25/03/2019,25844.00,25490
22/03/2019,25688.00,25844
21/03/2019,25867.00,25688
20/03/2019,25987.00,25867
19/03/2019,25801.00,25987
18/03/2019,25720.00,25801
15/03/2019,25692.00,25720
14/03/2019,25637.00,25692
13/03/2019,25600.00,25637
12/03/2019,25208.00,25600
11/03/2019,25347.00,25208
08/03/2019,25645.00,25347
07/03/2019,25818.00,25645
06/03/2019,25829.00,25818
05/03/2019,26122.00,25829
04/03/2019,26019.00,26122
01/03/2019,25984.00,26019
28/02/2019,25995.00,25984
27/02/2019,26051.00,25995
26/02/2019,26126.00,26051
25/02/2019,25906.00,26126
22/02/2019,25922.00,25906
21/02/2019,25872.00,25922
20/02/2019,25849.00,25872
19/02/2019,25564.00,25849
15/02/2019,25460.00,25564
14/02/2019,25480.00,25460
13/02/2019,25152.00,25480
12/02/2019,25142.00,25152
11/02/2019,25042.00,25142
08/02/2019,25265.00,25042
07/02/2019,25371.00,25265
06/02/2019,25287.00,25371
05/02/2019,25062.00,25287
04/02/2019,25025.00,25062
01/02/2019,24954.00,25025
31/01/2019,24826.00,24954
30/01/2019,24519.00,24826
29/01/2019,24596.00,24519
28/01/2019,24687.00,24596
25/01/2019,24579.00,24687
24/01/2019,24577.00,24579
23/01/2019,24607.00,24577
22/01/2019,24534.00,24607
18/01/2019,24147.00,24534
17/01/2019,24139.00,24147
16/01/2019,23914.00,24139
15/01/2019,23880.00,23914
14/01/2019,23940.00,23880
11/01/2019,23811.00,23940
10/01/2019,23844.00,23811
09/01/2019,23680.00,23844
08/01/2019,23474.00,23680
07/01/2019,22894.00,23474
04/01/2019,23176.00,22894
03/01/2019,23058.00,23176
02/01/2019,23153.00,23058
31/12/2018,23213.00,23153
28/12/2018,22629.00,23213
27/12/2018,21857.00,22629
26/12/2018,22317.00,21857
24/12/2018,22871.00,22317
21/12/2018,23224.00,22871
20/12/2018,23693.00,23224
19/12/2018,23769.00,23693
18/12/2018,23986.00,23769
17/12/2018,24408.00,23986
14/12/2018,24575.00,24408
13/12/2018,24509.00,24575
12/12/2018,24719.00,24509
11/12/2018,24360.00,24719
10/12/2018,24918.00,24360
07/12/2018,24737.00,24918
06/12/2018,25752.00,24737
04/12/2018,25779.00,25752
03/12/2018,25307.00,25779
30/11/2018,25343.00,25307
29/11/2018,24832.00,25343
28/11/2018,24557.00,24832
27/11/2018,24364.00,24557
26/11/2018,24336.00,24364
23/11/2018,24541.00,24336
21/11/2018,24618.00,24541
20/11/2018,25392.00,24618
19/11/2018,25242.00,25392
16/11/2018,25061.00,25242
15/11/2018,25388.00,25061
14/11/2018,25321.00,25388
13/11/2018,25959.00,25321
12/11/2018,26149.00,25959
09/11/2018,26139.00,26149
08/11/2018,25788.00,26139
07/11/2018,25452.00,25788
06/11/2018,25261.00,25452
05/11/2018,25443.00,25261
02/11/2018,25142.00,25443
01/11/2018,25008.00,25142
31/10/2018,24482.00,25008
30/10/2018,24818.00,24482
29/10/2018,24770.00,24818
26/10/2018,24736.00,24770
25/10/2018,25172.00,24736
24/10/2018,25038.00,25172
23/10/2018,25492.00,25038
22/10/2018,25421.00,25492
19/10/2018,25645.00,25421
18/10/2018,25705.00,25645
17/10/2018,25351.00,25705
16/10/2018,25332.00,25351
15/10/2018,25407.00,25332
12/10/2018,25518.00,25407
11/10/2018,26441.00,25518
10/10/2018,26469.00,26441
09/10/2018,26399.00,26469
08/10/2018,26632.00,26399
05/10/2018,26784.00,26632
04/10/2018,26833.00,26784
03/10/2018,26648.00,26833
02/10/2018,26598.00,26648
01/10/2018,26407.00,26598
28/09/2018,26418.00,26407
27/09/2018,26536.00,26418
26/09/2018,26601.00,26536
25/09/2018,26705.00,26601
24/09/2018,26726.00,26705
21/09/2018,26519.00,26726
20/09/2018,26287.00,26519
19/09/2018,26076.00,26287
18/09/2018,26151.00,26076
17/09/2018,26169.00,26151
14/09/2018,26083.00,26169
13/09/2018,25989.00,26083
12/09/2018,25841.00,25989
11/09/2018,25991.00,25841
10/09/2018,25951.00,25991
07/09/2018,25973.00,25951
06/09/2018,25919.00,25973
05/09/2018,25916.00,25919
04/09/2018,25964.00,25916
31/08/2018,26099.00,25964
30/08/2018,26082.00,26099
29/08/2018,26092.00,26082
28/08/2018,25882.00,26092
27/08/2018,25688.00,25882
24/08/2018,25714.00,25688
23/08/2018,25825.00,25714
22/08/2018,25786.00,25825
21/08/2018,25727.00,25786
20/08/2018,25550.00,25727
17/08/2018,25294.00,25550
16/08/2018,25235.00,25294
15/08/2018,25215.00,25235
14/08/2018,25327.00,25215
13/08/2018,25401.00,25327
10/08/2018,25589.00,25401
09/08/2018,25615.00,25589
08/08/2018,25551.00,25615
07/08/2018,25437.00,25551
06/08/2018,25360.00,25437
03/08/2018,25256.00,25360
02/08/2018,25461.00,25256
01/08/2018,25345.00,25461
31/07/2018,25439.00,25345
30/07/2018,25520.00,25439
27/07/2018,25468.00,25520
26/07/2018,25183.00,25468
25/07/2018,25092.00,25183
24/07/2018,25036.00,25092
23/07/2018,25041.00,25036
20/07/2018,25139.00,25041
19/07/2018,25133.00,25139
18/07/2018,25033.00,25133
17/07/2018,25025.00,25033
16/07/2018,24926.00,25025
13/07/2018,24802.00,24926
12/07/2018,24789.00,24802
11/07/2018,24806.00,24789
10/07/2018,24519.00,24806
09/07/2018,24352.00,24519
06/07/2018,24285.00,24352
05/07/2018,24359.00,24285
03/07/2018,24161.00,24359
02/07/2018,24323.00,24161
29/06/2018,24064.00,24323
28/06/2018,24303.00,24064
27/06/2018,24281.00,24303
26/06/2018,24463.00,24281
25/06/2018,24526.00,24463
22/06/2018,24639.00,24526
21/06/2018,24771.00,24639
20/06/2018,24763.00,24771
19/06/2018,24944.00,24763
18/06/2018,25116.00,24944
15/06/2018,25254.00,25116
14/06/2018,25328.00,25254
13/06/2018,25346.00,25328
12/06/2018,25336.00,25346
11/06/2018,25209.00,25336
08/06/2018,25192.00,25209
07/06/2018,24854.00,25192
06/06/2018,24820.00,24854
05/06/2018,24727.00,24820
04/06/2018,24542.00,24727
01/06/2018,24620.00,24542
31/05/2018,24467.00,24620
30/05/2018,24606.00,24467
29/05/2018,24781.00,24606
25/05/2018,24877.00,24781
24/05/2018,24757.00,24877
23/05/2018,25047.00,24757
22/05/2018,24883.00,25047
21/05/2018,24707.00,24883
18/05/2018,24752.00,24707
17/05/2018,24722.00,24752
16/05/2018,24809.00,24722
15/05/2018,24879.00,24809
14/05/2018,24758.00,24879
11/05/2018,24591.00,24758
10/05/2018,24399.00,24591
09/05/2018,24341.00,24399
08/05/2018,24317.00,24341
07/05/2018,23865.00,24317
04/05/2018,23836.00,23865
03/05/2018,24097.00,23836
02/05/2018,24117.00,24097
01/05/2018,24410.00,24117
30/04/2018,24342.00,24410
27/04/2018,24128.00,24342
26/04/2018,24070.00,24128
25/04/2018,24579.00,24070
24/04/2018,24488.00,24579
23/04/2018,24657.00,24488
20/04/2018,24711.00,24657
19/04/2018,24820.00,24711
18/04/2018,24681.00,24820
17/04/2018,24483.00,24681
16/04/2018,24582.00,24483
13/04/2018,24302.00,24582
12/04/2018,24274.00,24302
11/04/2018,24198.00,24274
10/04/2018,24037.00,24198
09/04/2018,24373.00,24037
06/04/2018,24313.00,24373
05/04/2018,23654.00,24313
04/04/2018,23698.00,23654
03/04/2018,24076.00,23698
02/04/2018,23949.00,24076
29/03/2018,23883.00,23949
28/03/2018,24276.00,23883
27/03/2018,23825.00,24276
26/03/2018,23995.00,23825
23/03/2018,24526.00,23995
22/03/2018,24723.00,24526
21/03/2018,24650.00,24723
20/03/2018,24893.00,24650
19/03/2018,24877.00,24893
16/03/2018,24837.00,24877
15/03/2018,25086.00,24837
14/03/2018,25257.00,25086
13/03/2018,25372.00,25257
12/03/2018,25004.00,25372
09/03/2018,24853.00,25004
08/03/2018,24758.00,24853
07/03/2018,24965.00,24758
06/03/2018,24471.00,24965
05/03/2018,24394.00,24471
02/03/2018,25024.00,24394
01/03/2018,25485.00,25024
28/02/2018,25735.00,25485
27/02/2018,25403.00,25735
26/02/2018,25050.00,25403
23/02/2018,24855.00,25050
22/02/2018,24988.00,24855
21/02/2018,25124.00,24988
20/02/2018,25165.00,25124
16/02/2018,25047.00,25165
15/02/2018,24535.00,25047
14/02/2018,24540.00,24535
13/02/2018,24337.00,24540
12/02/2018,23992.00,24337
09/02/2018,24902.00,23992
08/02/2018,24892.00,24902
07/02/2018,24085.00,24892
06/02/2018,25337.00,24085
05/02/2018,26061.00,25337
02/02/2018,26083.00,26061
01/02/2018,26268.00,26083
31/01/2018,26198.00,26268
30/01/2018,26584.00,26198
29/01/2018,26466.00,26584
26/01/2018,26313.00,26466
25/01/2018,26282.00,26313
24/01/2018,26214.00,26282
23/01/2018,26025.00,26214
22/01/2018,25987.00,26025
19/01/2018,26149.00,25987
18/01/2018,25910.00,26149
17/01/2018,25987.00,25910
16/01/2018,25638.00,25987
12/01/2018,25398.00,25638
11/01/2018,25348.00,25398
10/01/2018,25312.00,25348
09/01/2018,25308.00,25312
08/01/2018,25114.00,25308
05/01/2018,24964.00,25114
04/01/2018,24850.00,24964
03/01/2018,24809.00,24850
02/01/2018,24849.00,24809
29/12/2017,24807.00,24849
28/12/2017,24766.00,24807
27/12/2017,24715.00,24766
26/12/2017,24764.00,24715
22/12/2017,24778.00,24764
21/12/2017,24838.00,24778
20/12/2017,24834.00,24838
19/12/2017,24739.00,24834
18/12/2017,24585.00,24739
15/12/2017,24631.00,24585
14/12/2017,24525.00,24631
13/12/2017,24452.00,24525
12/12/2017,24338.00,24452
11/12/2017,24263.00,24338
08/12/2017,24116.00,24263
07/12/2017,24157.00,24116
06/12/2017,24335.00,24157
05/12/2017,24424.00,24335
04/12/2017,24305.00,24424
01/12/2017,24013.00,24305
30/11/2017,23883.00,24013
29/11/2017,23625.00,23883
28/11/2017,23552.00,23625
27/11/2017,23552.00,23552
24/11/2017,23597.00,23552
22/11/2017,23500.00,23597
21/11/2017,23370.00,23500
20/11/2017,23433.00,23370
17/11/2017,23365.00,23433
16/11/2017,23334.00,23365
15/11/2017,23388.00,23334
14/11/2017,23367.00,23388
13/11/2017,23432.00,23367
10/11/2017,23492.00,23432
09/11/2017,23542.00,23492
08/11/2017,23574.00,23542
07/11/2017,23533.00,23574
06/11/2017,23549.00,23533
03/11/2017,23463.00,23549
02/11/2017,23442.00,23463
01/11/2017,23369.00,23442
31/10/2017,23405.00,23369
30/10/2017,23419.00,23405
27/10/2017,23380.00,23419
26/10/2017,23431.00,23380
25/10/2017,23346.00,23431
24/10/2017,23348.00,23346
23/10/2017,23205.00,23348
20/10/2017,23107.00,23205
19/10/2017,23087.00,23107
18/10/2017,22952.00,23087
17/10/2017,22892.00,22952
16/10/2017,22876.00,22892
13/10/2017,22854.00,22876
12/10/2017,22827.00,22854
11/10/2017,22784.00,22827
10/10/2017,22779.00,22784
09/10/2017,22762.00,22779
06/10/2017,22669.00,22762
05/10/2017,22645.00,22669
04/10/2017,22564.00,22645
03/10/2017,22423.00,22564
02/10/2017,22358.00,22423
29/09/2017,22306.00,22358
28/09/2017,22330.00,22306
27/09/2017,22322.00,22330
26/09/2017,22320.00,22322
25/09/2017,22334.00,22320
22/09/2017,22414.00,22334
21/09/2017,22351.00,22414
20/09/2017,22349.00,22351
19/09/2017,22297.00,22349
18/09/2017,22252.00,22297
15/09/2017,22144.00,22252
14/09/2017,22103.00,22144
13/09/2017,22090.00,22103
12/09/2017,21927.00,22090
11/09/2017,21764.00,21927
08/09/2017,21820.00,21764
07/09/2017,21815.00,21820
06/09/2017,21912.00,21815
05/09/2017,21981.00,21912
01/09/2017,21936.00,21981
31/08/2017,21859.00,21936
30/08/2017,21718.00,21859
29/08/2017,21832.00,21718
28/08/2017,21819.00,21832
25/08/2017,21839.00,21819
24/08/2017,21850.00,21839
23/08/2017,21739.00,21850
22/08/2017,21671.00,21739
21/08/2017,21724.00,21671
18/08/2017,21984.00,21724
17/08/2017,22031.00,21984
16/08/2017,22029.00,22031
15/08/2017,21945.00,22029
14/08/2017,21883.00,21945
11/08/2017,21988.00,21883
10/08/2017,22022.00,21988
09/08/2017,22095.00,22022
08/08/2017,22100.00,22095
07/08/2017,22058.00,22100
04/08/2017,22007.00,22058
03/08/2017,22004.00,22007
02/08/2017,21961.00,22004
01/08/2017,21863.00,21961
31/07/2017,21787.00,21863
28/07/2017,21717.00,21787
27/07/2017,21690.00,21717
26/07/2017,21638.00,21690
25/07/2017,21577.00,21638
24/07/2017,21591.00,21577
21/07/2017,21641.00,21591
20/07/2017,21569.00,21641
19/07/2017,21589.00,21569
18/07/2017,21633.00,21589
17/07/2017,21532.00,21633
14/07/2017,21537.00,21532
13/07/2017,21467.00,21537
12/07/2017,21410.00,21467
11/07/2017,21381.00,21410
